CASEID,PARTID,VARIATION,TIME,POSX,POSY,POSZ,POSPHI,POSTHETA,POSPSI,VX,VY,VZ,AX,AY,AZ,MUE,REC
1,1,0,3.42,-1.7984,-6.9602,0.6002,0.0194,-0.0017,1.1403,6.2431,0.1815,-0.0006,-0.0656,1.3379,-0.027,0.8518,1
1,1,0,3.43,-1.7741,-6.9027,0.6002,0.0197,-0.0016,1.1418,6.2427,0.1854,-0.0006,-0.0673,1.3532,-0.0277,0.8518,1
1,1,0,3.44,-1.75,-6.8451,0.6002,0.0201,-0.0016,1.1434,6.2423,0.1893,-0.0006,-0.0689,1.3683,-0.0283,0.8518,1
1,1,0,3.45,-1.7259,-6.7875,0.6002,0.0205,-0.0015,1.145,6.2419,0.1931,-0.0006,-0.0705,1.3831,-0.0289,0.8518,1
1,1,0,3.46,-1.702,-6.7298,0.6001,0.0208,-0.0013,1.1466,6.2415,0.1969,-0.0006,-0.0721,1.3974,-0.0296,0.8518,1
1,1,0,3.47,-1.6782,-6.672,0.6001,0.0212,-0.0012,1.1483,6.241,0.2008,-0.0006,-0.0737,1.4114,-0.0302,0.8518,1
1,1,0,3.48,-1.6545,-6.6143,0.6001,0.0215,-0.0011,1.1499,6.2406,0.2045,-0.0006,-0.0753,1.4252,-0.0309,0.8518,1
1,1,0,3.49,-1.631,-6.5564,0.6001,0.0218,-0.001,1.1517,6.2402,0.2083,-0.0006,-0.0768,1.4384,-0.0315,0.8518,1
1,1,0,3.5,-1.6076,-6.4985,0.6001,0.0222,-0.0009,1.1534,6.2398,0.212,-0.0006,-0.0784,1.4514,-0.0321,0.8518,1
1,1,0,3.51,-1.5843,-6.4406,0.6001,0.0225,-0.0008,1.1551,6.2394,0.2157,-0.0006,-0.0799,1.4642,-0.0327,0.8518,1
1,1,0,3.52,-1.5612,-6.3826,0.6001,0.0228,-0.0007,1.1569,6.2389,0.2194,-0.0006,-0.0814,1.4764,-0.0333,0.8518,1
1,1,0,3.53,-1.5383,-6.3246,0.6001,0.0231,-0.0006,1.1587,6.2385,0.2231,-0.0006,-0.0829,1.4885,-0.0339,0.8518,1
1,1,0,3.54,-1.5154,-6.2665,0.6001,0.0234,-0.0005,1.1605,6.2381,0.2267,-0.0006,-0.0843,1.5002,-0.0345,0.8518,1
1,1,0,3.55,-1.4927,-6.2083,0.6001,0.0237,-0.0004,1.1624,6.2376,0.2302,-0.0006,-0.0858,1.5115,-0.0351,0.8518,1
1,1,0,3.56,-1.4702,-6.1501,0.6001,0.024,-0.0003,1.1642,6.2372,0.2338,-0.0006,-0.0872,1.5226,-0.0357,0.8518,1
1,1,0,3.57,-1.4477,-6.0919,0.6001,0.0242,-0.0002,1.1661,6.2368,0.2373,-0.0006,-0.0886,1.5334,-0.0363,0.8518,1
1,1,0,3.58,-1.4255,-6.0336,0.6001,0.0245,-0.0001,1.1681,6.2363,0.2407,-0.0006,-0.09,1.5438,-0.0369,0.8518,1
1,1,0,3.59,-1.4034,-5.9752,0.6001,0.0248,0.0,1.17,6.2359,0.2441,-0.0005,-0.0913,1.5539,-0.0375,0.8518,1
1,1,0,3.6,-1.3814,-5.9168,0.6001,0.025,0.0001,1.172,6.2354,0.2475,-0.0005,-0.0927,1.5638,-0.038,0.8518,1
1,1,0,3.61,-1.3596,-5.8583,0.6001,0.0253,0.0002,1.174,6.235,0.2509,-0.0005,-0.094,1.5733,-0.0386,0.8518,1
1,1,0,3.62,-1.3379,-5.7998,0.6001,0.0255,0.0003,1.176,6.2345,0.2542,-0.0005,-0.0952,1.5826,-0.0391,0.8518,1
1,1,0,3.63,-1.3164,-5.7413,0.6001,0.0257,0.0003,1.178,6.2341,0.2574,-0.0005,-0.0965,1.5916,-0.0397,0.8518,1
1,1,0,3.64,-1.295,-5.6826,0.6,0.0259,0.0004,1.18,6.2336,0.2606,-0.0005,-0.0977,1.6003,-0.0402,0.8518,1
1,1,0,3.65,-1.2738,-5.624,0.6,0.0262,0.0005,1.1821,6.2332,0.2638,-0.0005,-0.0989,1.6087,-0.0407,0.8518,1
1,1,0,3.66,-1.2527,-5.5653,0.6,0.0264,0.0005,1.1842,6.2327,0.2669,-0.0005,-0.1001,1.6169,-0.0413,0.8518,1
1,1,0,3.67,-1.2318,-5.5065,0.6,0.0266,0.0006,1.1863,6.2322,0.27,-0.0004,-0.1013,1.6247,-0.0418,0.8518,1
1,1,0,3.68,-1.2111,-5.4476,0.6,0.0268,0.0006,1.1885,6.2318,0.273,-0.0004,-0.1024,1.6324,-0.0423,0.8518,1
1,1,0,3.69,-1.1904,-5.3888,0.6,0.027,0.0007,1.1906,6.2314,0.276,-0.0004,-0.1035,1.6398,-0.0428,0.8518,1
1,1,0,3.7,-1.17,-5.3298,0.6,0.0271,0.0007,1.1928,6.2309,0.2789,-0.0004,-0.1046,1.6469,-0.0433,0.8518,1
1,1,0,3.71,-1.1498,-5.2709,0.6,0.0273,0.0008,1.195,6.2304,0.2818,-0.0004,-0.1057,1.6538,-0.0437,0.8518,1
1,1,0,3.72,-1.1296,-5.2119,0.6,0.0275,0.0008,1.1972,6.23,0.2846,-0.0004,-0.1067,1.6605,-0.0442,0.8518,1
1,1,0,3.73,-1.1097,-5.1528,0.6,0.0277,0.0008,1.1994,6.2296,0.2874,-0.0004,-0.1077,1.6668,-0.0447,0.8518,1
1,1,0,3.74,-1.0898,-5.0936,0.6,0.0278,0.0009,1.2017,6.2291,0.2901,-0.0003,-0.1087,1.673,-0.0451,0.8518,1
1,1,0,3.75,-1.0702,-5.0345,0.6,0.028,0.0009,1.2039,6.2287,0.2928,-0.0003,-0.1096,1.679,-0.0456,0.8518,1
1,1,0,3.76,-1.0507,-4.9752,0.6,0.0281,0.0009,1.2062,6.2282,0.2955,-0.0003,-0.1106,1.6847,-0.046,0.8518,1
1,1,0,3.77,-1.0314,-4.9159,0.6,0.0283,0.0009,1.2085,6.2278,0.298,-0.0003,-0.1115,1.6902,-0.0464,0.8518,1
1,1,0,3.78,-1.0122,-4.8566,0.6,0.0284,0.0009,1.2108,6.2274,0.3006,-0.0003,-0.1123,1.6956,-0.0468,0.8518,1
1,1,0,3.79,-0.9932,-4.7972,0.6,0.0285,0.0009,1.2131,6.2269,0.3031,-0.0003,-0.1132,1.7006,-0.0472,0.8518,1
1,1,0,3.8,-0.9744,-4.7378,0.6,0.0287,0.0009,1.2155,6.2265,0.3055,-0.0002,-0.114,1.7055,-0.0476,0.8518,1
1,1,0,3.81,-0.9557,-4.6783,0.6,0.0288,0.001,1.2178,6.226,0.3079,-0.0002,-0.1148,1.7103,-0.048,0.8518,1
1,1,0,3.82,-0.9372,-4.6188,0.6,0.0289,0.001,1.2202,6.2256,0.3102,-0.0002,-0.1156,1.7148,-0.0484,0.8518,1
1,1,0,3.83,-0.9188,-4.5592,0.6,0.029,0.001,1.2226,6.2252,0.3125,-0.0002,-0.1164,1.7191,-0.0487,0.8518,1
1,1,0,3.84,-0.9006,-4.4996,0.6,0.0291,0.001,1.225,6.2248,0.3148,-0.0002,-0.1171,1.7233,-0.0491,0.8518,1
1,1,0,3.85,-0.8827,-4.44,0.6,0.0293,0.001,1.2274,6.2243,0.317,-0.0002,-0.1178,1.7272,-0.0494,0.8518,1
1,1,0,3.86,-0.8648,-4.3802,0.6,0.0294,0.0009,1.2299,6.2239,0.3191,-0.0002,-0.1185,1.7309,-0.0498,0.8518,1
1,1,0,3.87,-0.8471,-4.3205,0.6,0.0295,0.0009,1.2323,6.2235,0.3212,-0.0002,-0.1192,1.7346,-0.0501,0.8518,1
1,1,0,3.88,-0.8296,-4.2607,0.6,0.0296,0.0009,1.2348,6.2231,0.3233,-0.0001,-0.1198,1.738,-0.0504,0.8518,1
1,1,0,3.89,-0.8123,-4.2008,0.6,0.0296,0.0009,1.2373,6.2227,0.3253,-0.0001,-0.1204,1.7412,-0.0507,0.8518,1
1,1,0,3.9,-0.7951,-4.1409,0.6,0.0297,0.0009,1.2398,6.2223,0.3272,-0.0001,-0.121,1.7444,-0.051,0.8518,1
1,1,0,3.91,-0.7781,-4.081,0.6,0.0298,0.0009,1.2423,6.2219,0.3291,-0.0001,-0.1216,1.7473,-0.0513,0.8518,1
1,1,0,3.92,-0.7613,-4.0211,0.6,0.0299,0.0009,1.2448,6.2091,0.3297,-0.0001,-0.9698,1.6616,-0.0495,0.8518,1
1,1,0,3.93,-0.7447,-3.9613,0.6,0.0299,0.001,1.2473,6.1839,0.329,-0.0001,-2.6663,1.4938,-0.0462,0.8518,1
1,1,0,3.94,-0.7283,-3.9019,0.6,0.0299,0.0012,1.2498,6.158,0.3288,-0.0001,-2.6701,1.5155,-0.0471,0.8518,1
1,1,0,3.95,-0.7122,-3.8426,0.6,0.0299,0.0015,1.2523,6.1321,0.3287,-0.0001,-2.6725,1.529,-0.048,0.8518,1
1,1,0,3.96,-0.6962,-3.7834,0.6,0.0299,0.0019,1.2548,6.1061,0.3288,0.0,-2.6735,1.5344,-0.0488,0.8518,1
1,1,0,3.97,-0.6806,-3.7245,0.6,0.0298,0.0023,1.2573,6.0802,0.3289,0.0,-2.6736,1.5285,-0.0497,0.8518,1
1,1,0,3.98,-0.6652,-3.6659,0.6,0.0297,0.0028,1.2598,6.0543,0.329,0.0,-2.6734,1.52,-0.0506,0.8518,1
1,1,0,3.99,-0.6499,-3.6073,0.6,0.0296,0.0033,1.2623,6.0284,0.3292,0.0,-2.6731,1.5088,-0.0515,0.8518,1
1,1,0,4.0,-0.6349,-3.5491,0.6,0.0295,0.0038,1.2648,6.0024,0.3292,0.0,-2.6724,1.4952,-0.0525,0.8518,1
1,1,0,4.01,-0.6201,-3.491,0.6,0.0294,0.0044,1.2673,5.9765,0.3292,0.0001,-2.6717,1.4812,-0.0537,0.8518,1
1,1,0,4.02,-0.6055,-3.4331,0.6,0.0293,0.0051,1.2698,5.9506,0.3292,0.0001,-2.6709,1.4667,-0.0549,0.8518,1
1,1,0,4.03,-0.5912,-3.3755,0.6,0.0291,0.0057,1.2722,5.9247,0.3291,0.0001,-2.67,1.4519,-0.0561,0.8518,1
1,1,0,4.04,-0.5771,-3.3181,0.6,0.0289,0.0064,1.2747,5.8987,0.329,0.0001,-2.6691,1.4369,-0.0574,0.8518,1
1,1,0,4.05,-0.5631,-3.2608,0.6,0.0288,0.0071,1.2772,5.8728,0.3288,0.0001,-2.6681,1.4219,-0.0588,0.8518,1
1,1,0,4.06,-0.5495,-3.2039,0.6,0.0286,0.0077,1.2797,5.8469,0.3285,0.0001,-2.6671,1.4067,-0.0601,0.8518,1
1,1,0,4.07,-0.536,-3.1471,0.6,0.0284,0.0084,1.2821,5.821,0.3282,0.0001,-2.6661,1.3916,-0.0614,0.8518,1
1,1,0,4.08,-0.5227,-3.0904,0.6,0.0282,0.0091,1.2846,5.7951,0.3279,0.0001,-2.665,1.3763,-0.0627,0.8518,1
1,1,0,4.09,-0.5096,-3.0341,0.6,0.0279,0.0098,1.287,5.7693,0.3274,0.0001,-2.6639,1.361,-0.0639,0.8518,1
1,1,0,4.1,-0.4968,-2.978,0.6,0.0277,0.0104,1.2895,5.7434,0.327,0.0001,-2.6628,1.3456,-0.0651,0.8518,1
1,1,0,4.11,-0.484,-2.922,0.6,0.0275,0.0111,1.2919,5.7175,0.3265,0.0001,-2.6618,1.3302,-0.0662,0.8518,1
1,1,0,4.12,-0.4716,-2.8664,0.6,0.0272,0.0117,1.2943,5.6842,0.3249,0.0001,-4.1459,1.0961,-0.0787,0.8518,1
1,1,0,4.13,-0.4594,-2.8111,0.6,0.0269,0.0124,1.2967,5.6421,0.3222,0.0001,-4.9817,0.9826,-0.0887,0.8518,1
1,1,0,4.14,-0.4473,-2.7562,0.6,0.0266,0.0132,1.2991,5.5914,0.3187,0.0001,-5.1685,0.9852,-0.0947,0.8518,1
1,1,0,4.15,-0.4356,-2.702,0.6,0.0262,0.014,1.3014,5.5403,0.3157,0.0001,-5.1725,1.0029,-0.0994,0.8518,1
1,1,0,4.16,-0.4241,-2.6481,0.6,0.0258,0.0148,1.3037,5.4892,0.313,0.0001,-5.1746,1.0085,-0.104,0.8518,1
1,1,0,4.17,-0.4127,-2.5945,0.6,0.0254,0.0157,1.306,5.4381,0.3106,0.0001,-5.1749,1.0023,-0.1084,0.8518,1
1,1,0,4.18,-0.4017,-2.5417,0.6,0.025,0.0166,1.3083,5.387,0.3082,0.0001,-5.174,0.9819,-0.1128,0.8518,1
1,1,0,4.19,-0.3908,-2.4892,0.6,0.0245,0.0176,1.3106,5.3358,0.3058,0.0,-5.1729,0.9587,-0.1172,0.8518,1
1,1,0,4.2,-0.3801,-2.4371,0.6,0.0241,0.0185,1.3128,5.2847,0.3034,0.0,-5.1715,0.9325,-0.1216,0.8518,1
1,1,0,4.21,-0.3698,-2.3857,0.6,0.0236,0.0195,1.315,5.2335,0.3009,0.0,-5.17,0.9046,-0.1259,0.8518,1
1,1,0,4.22,-0.3596,-2.3347,0.6,0.0231,0.0205,1.3172,5.1824,0.2984,-0.0001,-5.1685,0.8768,-0.1302,0.8518,1
1,1,0,4.23,-0.3495,-2.284,0.6,0.0226,0.0214,1.3194,5.1312,0.2959,-0.0001,-5.167,0.849,-0.1345,0.8518,1
1,1,0,4.24,-0.3398,-2.234,0.6,0.0221,0.0224,1.3215,5.0801,0.2932,-0.0002,-5.1656,0.8217,-0.1386,0.8518,1
1,1,0,4.25,-0.3303,-2.1844,0.6,0.0216,0.0233,1.3236,5.0289,0.2906,-0.0002,-5.1643,0.7948,-0.1426,0.8518,1
1,1,0,4.26,-0.3208,-2.1352,0.6,0.0211,0.0242,1.3257,4.9778,0.288,-0.0003,-5.1631,0.7682,-0.1465,0.8518,1
1,1,0,4.27,-0.3117,-2.0867,0.6,0.0206,0.0251,1.3278,4.9266,0.2852,-0.0003,-5.1618,0.7422,-0.1501,0.8518,1
1,1,0,4.28,-0.3028,-2.0385,0.6,0.02,0.026,1.3298,4.8755,0.2825,-0.0004,-5.1607,0.7165,-0.1535,0.8518,1
1,1,0,4.29,-0.2939,-1.9907,0.6,0.0195,0.0268,1.3318,4.8243,0.2799,-0.0004,-5.1597,0.691,-0.1568,0.8518,1
1,1,0,4.3,-0.2854,-1.9437,0.6,0.019,0.0276,1.3338,4.7732,0.2771,-0.0004,-5.1586,0.6661,-0.1597,0.8518,1
1,1,0,4.31,-0.277,-1.897,0.6,0.0184,0.0283,1.3357,4.722,0.2743,-0.0005,-5.1577,0.6414,-0.1624,0.8518,1
1,1,0,4.32,-0.2687,-1.8507,0.6,0.0179,0.0291,1.3376,4.6709,0.2716,-0.0005,-5.1568,0.6169,-0.165,0.8518,1
1,1,0,4.33,-0.2607,-1.8051,0.5999,0.0174,0.0297,1.3395,4.6197,0.2687,-0.0006,-5.1559,0.5929,-0.1672,0.8518,1
1,1,0,4.34,-0.2528,-1.7598,0.5999,0.0168,0.0303,1.3413,4.5686,0.2659,-0.0006,-5.155,0.569,-0.1692,0.8518,1
1,1,0,4.35,-0.2451,-1.715,0.5999,0.0163,0.0309,1.3432,4.5174,0.2632,-0.0006,-5.1543,0.5452,-0.171,0.8518,1
1,1,0,4.36,-0.2376,-1.6708,0.5999,0.0158,0.0315,1.3449,4.4663,0.2603,-0.0007,-5.1535,0.5218,-0.1724,0.8518,1
1,1,0,4.37,-0.2302,-1.6271,0.5999,0.0152,0.0319,1.3467,4.4151,0.2575,-0.0007,-5.1528,0.4985,-0.1737,0.8518,1
1,1,0,4.38,-0.223,-1.5837,0.5999,0.0147,0.0324,1.3484,4.364,0.2547,-0.0007,-5.1521,0.4753,-0.1748,0.8518,1
1,1,0,4.39,-0.216,-1.541,0.5999,0.0142,0.0328,1.3501,4.3128,0.2518,-0.0007,-5.1514,0.4524,-0.1756,0.8518,1
1,1,0,4.4,-0.2091,-1.4988,0.5999,0.0137,0.0332,1.3518,4.2617,0.2489,-0.0007,-5.1508,0.4296,-0.1762,0.8518,1
1,1,0,4.41,-0.2023,-1.4568,0.5999,0.0132,0.0335,1.3534,4.2105,0.2461,-0.0007,-5.1503,0.4069,-0.1767,0.8518,1
1,1,0,4.42,-0.1958,-1.4157,0.5999,0.0127,0.0338,1.355,4.1594,0.2432,-0.0007,-5.1497,0.3845,-0.177,0.8518,1
1,1,0,4.43,-0.1893,-1.3749,0.5999,0.0122,0.034,1.3566,4.1082,0.2403,-0.0006,-5.1492,0.3623,-0.1771,0.8518,1
1,1,0,4.44,-0.183,-1.3345,0.5999,0.0117,0.0342,1.3581,4.0571,0.2374,-0.0006,-5.1488,0.3402,-0.1772,0.8518,1
1,1,0,4.45,-0.1769,-1.2948,0.5999,0.0112,0.0344,1.3596,4.0059,0.2344,-0.0006,-5.1484,0.3184,-0.177,0.8518,1
1,1,0,4.46,-0.1709,-1.2555,0.5999,0.0107,0.0345,1.3611,3.9548,0.2315,-0.0005,-5.148,0.2968,-0.1768,0.8518,1
1,1,0,4.47,-0.1649,-1.2165,0.5999,0.0102,0.0346,1.3626,3.9036,0.2286,-0.0005,-5.1477,0.2754,-0.1765,0.8518,1
1,1,0,4.48,-0.1592,-1.1783,0.5999,0.0098,0.0346,1.364,3.8524,0.2255,-0.0004,-5.1475,0.2545,-0.176,0.8518,1
1,1,0,4.49,-0.1536,-1.1405,0.5999,0.0093,0.0347,1.3654,3.8013,0.2225,-0.0004,-5.1473,0.2338,-0.1756,0.8518,1
1,1,0,4.5,-0.1481,-1.1031,0.5998,0.0089,0.0347,1.3668,3.7501,0.2195,-0.0003,-5.1471,0.2133,-0.175,0.8518,1
1,1,0,4.51,-0.1427,-1.0664,0.5998,0.0084,0.0347,1.3681,3.6989,0.2164,-0.0003,-5.147,0.1934,-0.1744,0.8518,1
1,1,0,4.52,-0.1375,-1.0301,0.5998,0.008,0.0346,1.3694,3.6478,0.2131,-0.0002,-5.1426,0.1273,-0.1733,0.8518,1
1,1,0,4.53,-0.1323,-0.9942,0.5998,0.0075,0.0346,1.3707,3.5966,0.2096,-0.0002,-5.1341,0.015,-0.1717,0.8518,1
1,1,0,4.54,-0.1273,-0.959,0.5998,0.0071,0.0345,1.3719,3.5457,0.2033,-0.0001,-5.1239,-0.1191,-0.1698,0.8518,1
1,1,0,4.55,-0.1223,-0.9242,0.5998,0.0066,0.0344,1.3731,3.4947,0.1978,0.0,-5.1237,-0.1341,-0.1691,0.8518,1
1,1,0,4.56,-0.1174,-0.8898,0.5998,0.0061,0.0343,1.3742,3.4437,0.1929,0.0,-5.133,-0.03,-0.1695,0.8518,1
1,1,0,4.57,-0.1127,-0.8561,0.5998,0.0056,0.0342,1.3753,3.3925,0.1893,0.0001,-5.1385,0.0131,-0.1694,0.8518,1
1,1,0,4.58,-0.108,-0.8228,0.5998,0.0051,0.034,1.3764,3.3413,0.1859,0.0002,-5.1419,0.0293,-0.1691,0.8518,1
1,1,0,4.59,-0.1034,-0.7899,0.5998,0.0046,0.0339,1.3774,3.2901,0.1826,0.0002,-5.1434,0.0184,-0.1686,0.8518,1
1,1,0,4.6,-0.099,-0.7577,0.5998,0.0042,0.0337,1.3784,3.2388,0.1792,0.0003,-5.1439,-0.004,-0.168,0.8518,1
1,1,0,4.61,-0.0946,-0.726,0.5998,0.0037,0.0335,1.3794,3.1876,0.1758,0.0003,-5.1444,-0.0244,-0.1674,0.8518,1
1,1,0,4.62,-0.0903,-0.6946,0.5999,0.0033,0.0334,1.3804,3.1363,0.1723,0.0004,-5.145,-0.0429,-0.1669,0.8518,1
1,1,0,4.63,-0.0862,-0.664,0.5999,0.0029,0.0332,1.3813,3.0851,0.1688,0.0004,-5.1457,-0.0572,-0.1664,0.8518,1
1,1,0,4.64,-0.0821,-0.6337,0.5999,0.0025,0.033,1.3822,3.0338,0.1652,0.0005,-5.1464,-0.0707,-0.1659,0.8518,1
1,1,0,4.65,-0.078,-0.6038,0.5999,0.0021,0.0329,1.3831,2.9825,0.1617,0.0005,-5.1472,-0.0831,-0.1654,0.8518,1
1,1,0,4.66,-0.0742,-0.5747,0.5999,0.0017,0.0327,1.384,2.9311,0.1582,0.0005,-5.148,-0.0945,-0.165,0.8518,1
1,1,0,4.67,-0.0703,-0.546,0.5999,0.0014,0.0325,1.3848,2.8798,0.1546,0.0006,-5.1488,-0.1054,-0.1646,0.8518,1
1,1,0,4.68,-0.0666,-0.5176,0.5999,0.001,0.0323,1.3857,2.8285,0.1511,0.0006,-5.1496,-0.1159,-0.1642,0.8518,1
1,1,0,4.69,-0.0629,-0.4901,0.5999,0.0007,0.0322,1.3865,2.7771,0.1475,0.0006,-5.1504,-0.1255,-0.1639,0.8518,1
1,1,0,4.7,-0.0593,-0.4629,0.5999,0.0003,0.032,1.3873,2.7257,0.144,0.0006,-5.1513,-0.1347,-0.1635,0.8518,1
1,1,0,4.71,-0.0558,-0.436,0.5999,0.0,0.0319,1.388,2.6743,0.1405,0.0006,-5.1522,-0.1434,-0.1632,0.8518,1
1,1,0,4.72,-0.0524,-0.41,0.5999,-0.0003,0.0317,1.3888,2.6229,0.137,0.0006,-5.1531,-0.1513,-0.163,0.8518,1
1,1,0,4.73,-0.0491,-0.3843,0.5999,-0.0006,0.0316,1.3895,2.5715,0.1335,0.0006,-5.1541,-0.1588,-0.1627,0.8518,1
1,1,0,4.74,-0.0458,-0.359,0.5999,-0.0009,0.0314,1.3902,2.52,0.13,0.0006,-5.1551,-0.1659,-0.1625,0.8518,1
1,1,0,4.75,-0.0426,-0.3345,0.5999,-0.0011,0.0313,1.3909,2.4686,0.1265,0.0006,-5.1561,-0.1723,-0.1623,0.8518,1
1,1,0,4.76,-0.0395,-0.3103,0.5999,-0.0014,0.0312,1.3916,2.4171,0.1231,0.0006,-5.1571,-0.1783,-0.1621,0.8518,1
1,1,0,4.77,-0.0364,-0.2866,0.5999,-0.0016,0.0311,1.3922,2.3656,0.1197,0.0006,-5.1581,-0.184,-0.1619,0.8518,1
1,1,0,4.78,-0.0335,-0.2636,0.5999,-0.0018,0.031,1.3929,2.3141,0.1163,0.0006,-5.1591,-0.1891,-0.1617,0.8518,1
1,1,0,4.79,-0.0306,-0.241,0.5999,-0.0021,0.0309,1.3935,2.2626,0.1129,0.0006,-5.1602,-0.1939,-0.1616,0.8518,1
1,1,0,4.8,-0.0277,-0.2188,0.6,-0.0023,0.0308,1.3941,2.211,0.1096,0.0006,-5.1613,-0.1983,-0.1615,0.8518,1
1,1,0,4.81,-0.025,-0.1973,0.6,-0.0024,0.0307,1.3947,2.1595,0.1063,0.0005,-5.1624,-0.2022,-0.1614,0.8518,1
1,1,0,4.82,-0.0223,-0.1762,0.6,-0.0026,0.0306,1.3953,2.1079,0.103,0.0005,-5.1635,-0.2058,-0.1613,0.8518,1
1,1,0,4.83,-0.0197,-0.1555,0.6,-0.0028,0.0306,1.3958,2.0563,0.0997,0.0005,-5.1646,-0.2092,-0.1612,0.8518,1
1,1,0,4.84,-0.0171,-0.1356,0.6,-0.003,0.0305,1.3963,2.0047,0.0965,0.0005,-5.1657,-0.212,-0.1611,0.8518,1
1,1,0,4.85,-0.0147,-0.1161,0.6,-0.0031,0.0304,1.3969,1.9531,0.0933,0.0004,-5.1668,-0.2147,-0.161,0.8518,1
1,1,0,4.86,-0.0122,-0.0969,0.6,-0.0032,0.0304,1.3974,1.9015,0.0902,0.0004,-5.1679,-0.2171,-0.161,0.8518,1
1,1,0,4.87,-0.0099,-0.0785,0.6,-0.0034,0.0304,1.3979,1.8499,0.0871,0.0004,-5.169,-0.2191,-0.1609,0.8518,1
1,1,0,4.88,-0.0076,-0.0605,0.6,-0.0035,0.0303,1.3983,1.7982,0.084,0.0003,-5.1701,-0.2214,-0.1609,0.8518,1
1,1,0,4.89,-0.0054,-0.0429,0.6,-0.0036,0.0303,1.3988,1.7465,0.0809,0.0003,-5.1712,-0.2241,-0.1609,0.8518,1
1,1,0,4.9,-0.0033,-0.0261,0.6,-0.0037,0.0303,1.3992,1.6948,0.0778,0.0003,-5.1717,-0.2335,-0.1609,0.8518,1
1,1,0,4.91,-0.0012,-0.0096,0.6,-0.0038,0.0303,1.3996,1.6432,0.0748,0.0002,-5.1725,-0.2388,-0.1609,0.8518,1
1,1,0,4.916,0.0,0.0,0.6,-0.0038,0.0303,1.3999,1.6121,0.0729,0.0002,-5.1731,-0.2395,-0.1609,0.8518,1
1,2,0,0.0,-63.044,37.5282,0.5303,0.0,0.0,-0.5147,14.2473,0.0,0.0,0.0,0.0,0.0,0.8518,1
1,2,0,0.01,-62.92,37.4581,0.5303,0.0,0.0,-0.5147,14.2473,-0.0011,0.0,-0.0002,-0.0935,0.0,0.8518,1
1,2,0,0.02,-62.796,37.3879,0.5303,0.0,0.0,-0.5147,14.2473,-0.0021,0.0,-0.0003,-0.1376,0.0,0.8518,1
1,2,0,0.03,-62.672,37.3177,0.5303,-0.0001,0.0,-0.5147,14.2473,-0.0032,0.0,0.0,0.0,0.0,0.8518,1
1,2,0,0.04,-62.548,37.2476,0.5303,-0.0001,0.0,-0.5148,14.2473,-0.0038,0.0,0.0,0.0,0.0,0.8518,1
1,2,0,0.05,-62.424,37.1774,0.5303,-0.0002,0.0,-0.5148,14.2473,-0.0043,0.0,0.0,0.0,0.0,0.8518,1
1,2,0,0.06,-62.3,37.1072,0.5303,-0.0002,0.0,-0.5149,14.2473,-0.0046,0.0,0.0,0.0,0.0,0.8518,1
1,2,0,0.07,-62.1761,37.037,0.5303,-0.0003,0.0,-0.5149,14.2473,-0.0046,0.0,0.0,0.0,0.0,0.8518,1
1,2,0,0.08,-62.0521,36.9668,0.5303,-0.0003,0.0,-0.515,14.2473,-0.0046,0.0,0.0,0.0,0.0,0.8518,1
1,2,0,0.09,-61.9281,36.8965,0.5303,-0.0004,0.0,-0.5151,14.2473,-0.0044,0.0,0.0,0.0,0.0,0.8518,1
1,2,0,0.1,-61.8042,36.8263,0.5303,-0.0005,0.0,-0.5151,14.2473,-0.0041,0.0,0.0,0.0,0.0,0.8518,1
1,2,0,0.11,-61.6802,36.7561,0.5303,-0.0005,0.0,-0.5152,14.2473,-0.0038,0.0,0.0,0.0,0.0,0.8518,1
1,2,0,0.12,-61.5562,36.6859,0.5303,-0.0006,0.0,-0.5153,14.2473,-0.0034,0.0,0.0,0.0,0.0,0.8518,1
1,2,0,0.13,-61.4323,36.6156,0.5303,-0.0006,0.0,-0.5153,14.2473,-0.003,0.0,0.0,0.0,0.0,0.8518,1
1,2,0,0.14,-61.3083,36.5454,0.5303,-0.0007,0.0,-0.5154,14.2473,-0.0026,0.0,0.0,0.0,0.0,0.8518,1
1,2,0,0.15,-61.1844,36.4751,0.5303,-0.0008,0.0,-0.5155,14.2473,-0.0022,0.0,0.0,0.0,0.0,0.8518,1
1,2,0,0.16,-61.0604,36.4049,0.5303,-0.0008,0.0,-0.5156,14.2473,-0.0017,0.0,0.0,0.0,0.0,0.8518,1
1,2,0,0.17,-60.9365,36.3346,0.5303,-0.0008,0.0,-0.5156,14.2473,-0.0013,0.0,0.0,0.0,0.0,0.8518,1
1,2,0,0.18,-60.8126,36.2643,0.5303,-0.0009,0.0,-0.5157,14.2473,-0.0009,0.0,0.0,0.0,0.0,0.8518,1
1,2,0,0.19,-60.6886,36.1941,0.5303,-0.0009,0.0,-0.5158,14.2473,-0.0005,0.0,0.0,0.0,0.0,0.8518,1
1,2,0,0.2,-60.5647,36.1238,0.5303,-0.001,0.0,-0.5159,14.2473,-0.0001,0.0,0.0,0.0,0.0,0.8518,1
1,2,0,0.21,-60.4408,36.0535,0.5303,-0.001,0.0,-0.5159,14.2473,0.0002,0.0,0.0,0.0,0.0,0.8518,1
1,2,0,0.22,-60.3168,35.9832,0.5303,-0.001,0.0,-0.516,14.2473,0.0005,0.0,0.0,0.0,0.0,0.8518,1
